"depths","durations","times","stages"
1,21.593318079663,0,1
2,12.4832751347981,21.593318079663,1
3,0.100747896746419,34.076593214461,1
4,61.4617346111226,34.1773411112074,1
5,182.5111345467,95.63907572233,1
6,31.4284074987654,278.15021026903,1
7,8.47549942880306,309.578617767796,1
8,0.523355125484159,318.054117196599,1
9,10.1986811172103,318.577472322083,1
10,48.2558636018253,328.776153439293,1
11,102.959029992721,377.032017041119,1
12,39.16469342929,479.991047033839,1
13,29.9160556268143,519.155740463129,1
14,40.4879404823477,549.071796089944,1
14,739.550014081471,589.559736572291,2
14,24.7278152103536,1329.10975065376,3
13,125.452398411968,1353.83756586412,3
12,79.5367424394115,1479.28996427608,3
11,80.6270046124616,1558.82670671549,3
10,229.023032211805,1639.45371132796,3
9,120.395047754087,1868.47674353976,3
8,25.197042732942,1988.87179129385,3
7,14.2783658423771,2014.06883402679,3
6,43.2020886801204,2028.34719986917,3
5,38.8653296960479,2071.54928854929,3
4,0.180445689087264,2110.41461824534,3
3,19.118597861861,2110.59506393442,3
2,53.6905249555534,2129.71366179629,3
1,Inf,2183.40418675184,3
