"depths","durations","times","stages"
1,4.95676250688525,0,1
2,4.04200646405419,4.95676250688525,1
3,9.67653129464101,8.99876897093943,1
4,7.88142609073677,18.6753002655804,1
5,6.08540264268716,26.5567263563172,1
6,11.000020198731,32.6421289990044,1
7,129.644730535267,43.6421491977353,1
8,45.4439010137326,173.286879733003,1
9,19.0093157730169,218.730780746735,1
10,14.7468559420668,237.740096519752,1
11,161.909627408388,252.486952461819,1
12,2.36824141188509,414.396579870207,1
13,181.229043657805,416.764821282092,1
13,1106.85793176177,597.993864939897,2
13,83.6891811623566,1704.85179670166,3
14,55.9656785934108,1788.54097786402,3
13,62.6674301559835,1844.50665645743,3
14,54.0626643865487,1907.17408661341,3
15,38.4920144623477,1961.23675099996,3
14,13.1924467580393,1999.72876546231,3
13,278.616861501861,2012.92121222035,3
12,25.6757330020346,2291.53807372221,3
13,502.067866135646,2317.21380672424,3
12,9.73004441709008,2819.28167285989,3
11,2.84552733437158,2829.01171727698,3
10,78.128831610426,2831.85724461135,3
9,96.1990028430587,2909.98607622178,3
8,14.3463089857055,3006.18507906484,3
7,13.4433680408015,3020.53138805054,3
6,32.1317810943892,3033.97475609134,3
5,0.130030401051044,3066.10653718573,3
4,19.2235500232568,3066.23656758678,3
3,4.87882157205604,3085.46011761004,3
2,59.578477438904,3090.3389391821,3
1,Inf,3149.917416621,3
