"depths","durations","times","stages"
1,5.65357386703706,0,1
2,32.1140354606594,5.65357386703706,1
3,22.940708308978,37.7676093276964,1
4,45.3002620465067,60.7083176366744,1
5,8.189451861387,106.008579683181,1
6,5.04723782909826,114.198031544568,1
7,12.7734442551931,119.245269373666,1
8,3.62886952805437,132.018713628859,1
7,26.5229147996387,135.647583156914,1
6,28.7613012028061,162.170497956553,1
7,41.2826308853765,190.931799159359,1
8,13.1467112105231,232.214430044735,1
9,37.6663866951908,245.361141255258,1
8,62.1713606295248,283.027527950449,1
9,6.91211877404521,345.198888579974,1
10,26.3480704347603,352.111007354019,1
11,17.7072913970856,378.459077788779,1
11,678.884094553002,396.166369185865,2
10,218.289800919592,1075.05046373887,2
11,225.674046497016,1293.34026465846,2
11,21.4694553675752,1519.01431115548,3
10,31.3823336397845,1540.48376652305,3
11,56.6910663231586,1571.86610016283,3
10,14.5836604409851,1628.55716648599,3
9,50.3703314364732,1643.14082692698,3
8,133.936988803697,1693.51115836345,3
7,70.0510575711489,1827.44814716715,3
6,64.6617035384343,1897.4992047383,3
5,4.30327328047269,1962.16090827673,3
4,15.7851323593038,1966.4641815572,3
3,40.4311156135993,1982.24931391651,3
2,12.7141990419477,2022.68042953011,3
1,Inf,2035.39462857206,3
