"depths","durations","times","stages"
1,21.2113699441814,0,1
2,2.42357365974901,21.2113699441814,1
3,36.5495345661218,23.6349436039304,1
4,3.4126789153864,60.1844781700522,1
5,29.7421166041219,63.5971570854386,1
6,22.481765922878,93.3392736895605,1
7,52.1829372972919,115.821039612439,1
8,43.8581027791573,168.00397690973,1
9,0.0320851743324795,211.862079688888,1
10,100.775922914071,211.89416486322,1
11,40.9248963813759,312.670087777291,1
12,2.80705220785745,353.594984158667,1
13,82.6807524725456,356.402036366525,1
14,59.437027592212,439.08278883907,1
15,0.260606754260778,498.519816431282,1
16,110.528010150838,498.780423185543,1
16,400.307776462287,609.308433336381,2
15,389.064959197616,1009.61620979867,2
16,58.3542921171154,1398.68116899628,2
16,229.010856442357,1457.0354611134,3
15,75.5064226260099,1686.04631755576,3
14,25.4962865682319,1761.55274018177,3
13,187.999598774476,1787.04902675,3
14,17.6986064063385,1975.04862552447,3
13,20.0599242147105,1992.74723193081,3
12,112.14233947402,2012.80715614552,3
13,319.931037042987,2124.94949561954,3
12,20.6166577680656,2444.88053266253,3
11,144.14693119546,2465.4971904306,3
10,107.357001932132,2609.64412162606,3
9,100.750636942395,2717.00112355819,3
8,125.560662134558,2817.75176050058,3
7,225.936879158806,2943.31242263514,3
6,199.35970982112,3169.24930179395,3
5,51.4953880740291,3368.60901161507,3
4,11.5497291844804,3420.1043996891,3
3,1.52524795674253,3431.65412887358,3
2,22.9356193720341,3433.17937683032,3
1,Inf,3456.11499620235,3
