"depths","durations","times","stages"
1,12.5084780772126,0,1
2,2.22943369920055,12.5084780772126,1
3,7.58877952239487,14.7379117764132,1
4,0.403382298019196,22.3266912988081,1
5,16.101305882136,22.7300735968272,1
6,85.7704331928445,38.8313794789633,1
7,0.773603277694846,124.601812671808,1
8,52.2257311039342,125.375415949503,1
9,8.68090184276096,177.601147053437,1
10,48.7607688242494,186.282048896198,1
11,250.638408158459,235.042817720447,1
12,17.3476977061135,485.681225878906,1
13,17.1862951497606,503.028923585019,1
14,44.3599152883293,520.21521873478,1
14,585.381981292953,564.575134023109,2
15,124.59511184444,1149.95711531606,2
16,52.885773000801,1274.5522271605,2
16,144.062583243678,1327.4380001613,3
15,110.702993946616,1471.50058340498,3
14,243.083452885146,1582.2035773516,3
13,573.102325596196,1825.28703023674,3
12,82.2842154811447,2398.38935583294,3
11,2.70420976448804,2480.67357131408,3
10,27.9269516743984,2483.37778107857,3
9,177.144589173354,2511.30473275297,3
8,51.4430805712818,2688.44932192632,3
7,22.4787879463597,2739.89240249761,3
8,53.6154062702512,2762.37119044397,3
9,151.317341448157,2815.98659671422,3
8,46.603540536848,2967.30393816237,3
7,55.2013323935253,3013.90747869922,3
6,27.1509092176952,3069.10881109275,3
5,62.0708676361332,3096.25972031044,3
4,11.0187861331119,3158.33058794658,3
3,11.2526116531808,3169.34937407969,3
2,6.47190263494849,3180.60198573287,3
1,Inf,3187.07388836782,3
