"depths","times","stages"
1,0,1
1,60,1
5,120,1
7,180,1
7,240,1
8,300,1
9,360,1
9,420,1
10,480,1
13,540,1
13,600,1
13,660,1
13,720,1
13,780,1
13,840,1
13,900,1
13,960,1
13,1020,1
13,1080,2
13,1140,2
13,1200,2
13,1260,2
13,1320,2
13,1380,2
13,1440,2
13,1500,2
13,1560,2
13,1620,2
13,1680,2
13,1740,2
13,1800,2
13,1860,2
13,1920,2
13,1980,2
13,2040,2
13,2100,2
13,2160,2
13,2220,2
13,2280,2
13,2340,2
13,2400,2
13,2460,2
13,2520,2
13,2580,2
13,2640,3
13,2700,3
13,2760,3
13,2820,3
13,2880,3
13,2940,3
13,3000,3
13,3060,3
13,3120,3
13,3180,3
13,3240,3
13,3300,3
13,3360,3
13,3420,3
13,3480,3
13,3540,3
13,3600,3
13,3660,3
13,3720,3
13,3780,3
13,3840,3
13,3900,3
13,3960,3
12,4020,3
12,4080,3
12,4140,3
11,4200,3
10,4260,3
8,4320,3
8,4380,3
8,4440,3
8,4500,3
7,4560,3
6,4620,3
6,4680,3
6,4740,3
6,4800,3
6,4860,3
5,4920,3
5,4980,3
5,5040,3
4,5100,3
2,5160,3
1,5220,3
