"depths","times","stages"
1,0,1
6,60,1
5,120,1
5,180,1
5,240,1
7,300,1
7,360,1
8,420,1
9,480,1
10,540,1
12,600,1
12,660,1
13,720,1
13,780,1
13,840,1
12,900,2
12,960,2
11,1020,2
10,1080,2
10,1140,2
11,1200,2
11,1260,2
11,1320,2
10,1380,2
10,1440,2
10,1500,2
10,1560,2
10,1620,2
11,1680,2
11,1740,2
11,1800,2
11,1860,2
11,1920,2
11,1980,2
11,2040,2
11,2100,2
11,2160,2
11,2220,2
11,2280,2
11,2340,2
11,2400,2
11,2460,2
11,2520,2
11,2580,2
11,2640,2
11,2700,2
11,2760,2
11,2820,3
11,2880,3
11,2940,3
11,3000,3
11,3060,3
10,3120,3
9,3180,3
9,3240,3
9,3300,3
9,3360,3
8,3420,3
8,3480,3
8,3540,3
6,3600,3
5,3660,3
5,3720,3
5,3780,3
4,3840,3
2,3900,3
1,3960,3
