"depths","times","stages"
1,0,1
3,30,1
5,60,1
6,90,1
9,120,1
9,150,1
9,180,1
9,210,1
10,240,1
11,270,1
11,300,1
11,330,1
12,360,1
12,390,1
12,420,1
13,450,1
16,480,1
15,510,1
15,540,1
16,570,1
15,600,1
15,630,1
16,660,1
16,690,1
16,720,1
15,750,1
15,780,1
15,810,2
15,840,2
15,870,2
15,900,2
15,930,2
15,960,2
15,990,2
15,1020,2
15,1050,2
15,1080,2
15,1110,2
15,1140,2
15,1170,2
15,1200,2
15,1230,2
15,1260,2
15,1290,2
15,1320,2
15,1350,2
15,1380,2
15,1410,2
15,1440,2
15,1470,2
15,1500,2
15,1530,2
15,1560,2
15,1590,2
15,1620,2
15,1650,2
15,1680,2
15,1710,2
15,1740,2
15,1770,3
15,1800,3
14,1830,3
14,1860,3
14,1890,3
13,1920,3
12,1950,3
11,1980,3
11,2010,3
11,2040,3
9,2070,3
9,2100,3
9,2130,3
9,2160,3
8,2190,3
8,2220,3
8,2250,3
8,2280,3
8,2310,3
6,2340,3
6,2370,3
6,2400,3
6,2430,3
4,2460,3
3,2490,3
2,2520,3
1,2550,3
