"depths","durations","times","stages"
1,29.4408866315615,0,1
2,10.7287999391556,29.4408866315615,1
3,15.7969171958171,40.1696865707171,1
4,3.10312197543681,55.9666037665342,1
5,0.652229083384647,59.069725741971,1
6,12.7898609585439,59.7219548253556,1
7,4.6464823341618,72.5118157838995,1
8,21.9763279271623,77.1582981180613,1
9,15.1191360795249,99.1346260452236,1
10,147.350258144614,114.253762124749,1
11,39.9196517653763,261.604020269363,1
12,11.7831177593519,301.523672034739,1
13,238.668742265567,313.306789794091,1
13,912.413205546035,551.975532059658,2
13,15.494015266886,1464.38873760569,3
12,102.301881158904,1479.88275287258,3
11,200.65481194973,1582.18463403148,3
10,72.374037723639,1782.83944598121,3
9,63.3244462584844,1855.21348370485,3
8,121.874507162125,1918.53792996334,3
7,46.467218545434,2040.41243712546,3
6,83.5871417480403,2086.87965567089,3
5,80.8312947836644,2170.46679741893,3
4,2.17667844818789,2251.2980922026,3
3,14.5630900160177,2253.47477065079,3
2,6.96047126781195,2268.0378606668,3
3,2.48569764630656,2274.99833193462,3
2,20.762070575729,2277.48402958092,3
1,Inf,2298.24610015665,3
