"depths","durations","times","stages"
1,30.7508260644507,0,1
2,14.1012008630468,30.7508260644507,1
3,9.01037436584011,44.8520269274976,1
4,17.1876715799622,53.8624012933377,1
5,22.165803745389,71.0500728732999,1
4,6.12597127910703,93.2158766186888,1
5,40.8744545863537,99.3418478977959,1
6,38.9766106854002,140.21630248415,1
7,34.4201545527482,179.19291316955,1
8,61.5918531365006,213.613067722298,1
9,74.4740384429846,275.204920858799,1
10,22.212511301972,349.678959301783,1
9,115.829760896287,371.891470603755,1
9,224.978076437399,487.721231500043,2
10,437.907485836292,712.699307937441,2
9,209.750579465181,1150.60679377373,2
8,204.922784888945,1360.35737323891,2
9,42.0620025127944,1565.28015812786,2
9,50.0813405273948,1607.34216064065,3
8,5.90044271666557,1657.42350116805,3
7,78.5382693840013,1663.32394388471,3
6,56.9213871830025,1741.86221326872,3
5,2.24573184278825,1798.78360045172,3
4,16.531097877305,1801.02933229451,3
5,64.7626976829895,1817.56043017181,3
4,21.0695773275802,1882.3231278548,3
3,57.5560332769078,1903.39270518238,3
2,17.2922114795074,1960.94873845929,3
1,Inf,1978.2409499388,3
