"depths","durations","times","stages"
1,3.03880729486589,0,1
2,3.33023221780057,3.03880729486589,1
3,1.3520159185864,6.36903951266646,1
4,1.23943579383194,7.72105543125287,1
5,22.3768700645832,8.96049122508481,1
6,34.1576523254719,31.337361289668,1
7,15.442636453857,65.4950136151399,1
8,1.71449558532713,80.9376500689969,1
9,122.9010440181,82.652145654324,1
10,71.1551968659521,205.553189672425,1
11,9.40678169329959,276.708386538377,1
12,76.083312631494,286.115168231676,1
13,87.725356126825,362.19848086317,1
14,23.9933792315152,449.923836989995,1
15,193.13330499696,473.917216221511,1
15,455.68020275794,667.050521218471,2
14,255.284954810871,1122.73072397641,2
14,580.612460273791,1378.01567878728,3
13,138.345785640413,1958.62813906107,3
12,323.858746886326,2096.97392470149,3
11,152.308305021712,2420.83267158781,3
10,236.25949243208,2573.14097660952,3
9,5.27449070945977,2809.4004690416,3
8,64.2543412369496,2814.67495975106,3
9,160.792822427611,2878.92930098801,3
8,0.467560947588026,3039.72212341562,3
7,163.330095774876,3040.18968436321,3
6,0.142237102263607,3203.51978013809,3
5,200.545081337145,3203.66201724035,3
4,18.0568514479091,3404.2070985775,3
3,22.3459928632037,3422.26395002541,3
2,13.456590170972,3444.60994288861,3
1,Inf,3458.06653305958,3
