"depths","durations","times","stages"
1,23.0065540069316,0,1
2,46.8754297468003,23.0065540069316,1
3,5.52888851889411,69.8819837537319,1
4,3.43941699055999,75.410872272626,1
3,6.36487420902394,78.850289263186,1
4,14.849746460918,85.2151634722099,1
5,20.6929801877238,100.064909933128,1
6,52.9514721962388,120.757890120852,1
7,12.6815330858032,173.70936231709,1
8,17.5562559626997,186.390895402894,1
9,37.564789935636,203.947151365593,1
10,155.584223245313,241.511941301229,1
10,212.226148657501,397.096164546543,2
9,773.956854386217,609.322313204044,2
9,45.4758976784069,1383.27916759026,3
10,92.3720434512179,1428.75506526867,3
9,146.827679841808,1521.12710871989,3
8,5.93327023671009,1667.95478856169,3
7,90.1188442896694,1673.8880587984,3
8,43.3971980159261,1764.00690308807,3
7,63.1885398153038,1807.404101104,3
8,25.8278252440505,1870.5926409193,3
7,8.05455312365666,1896.42046616335,3
6,6.34674364981834,1904.47501928701,3
5,25.4005924612284,1910.82176293683,3
4,41.8771092068314,1936.22235539806,3
3,39.9395570511008,1978.09946460489,3
2,2.69393881782889,2018.03902165599,3
3,33.206402222999,2020.73296047382,3
2,70.2939836745463,2053.93936269682,3
1,Inf,2124.23334637136,3
