"depths","durations","times","stages"
1,7.81158860598908,0,1
2,15.4449695640041,7.81158860598908,1
3,4.88738267449662,23.2565581699932,1
4,0.765777304289205,28.1439408444898,1
5,26.408507766801,28.909718148779,1
6,15.4244280327111,55.31822591558,1
7,60.3267961464135,70.7426539482912,1
8,99.6753454152362,131.069450094705,1
9,60.0412181296849,230.744795509941,1
8,60.5322393250275,290.786013639626,1
9,155.753071984198,351.318252964653,1
10,33.740103388111,507.071324948851,1
10,960.049310789582,540.811428336962,2
10,38.004175044249,1500.86073912654,3
9,22.4808093102183,1538.86491417079,3
8,28.7402495741844,1561.34572348101,3
7,8.16495643812232,1590.0859730552,3
8,59.6765582991873,1598.25092949332,3
9,128.105183418621,1657.9274877925,3
8,92.8859194920972,1786.03267121113,3
7,29.5801002236769,1878.91859070322,3
6,42.811537455101,1908.4986909269,3
7,139.885561416431,1951.310228382,3
6,7.85629994678857,2091.19578979843,3
5,28.7433495651931,2099.05208974522,3
4,81.1575057993373,2127.79543931041,3
3,49.6433994141885,2208.95294510975,3
2,19.8445273563266,2258.59634452394,3
1,Inf,2278.44087188027,3
