"depths","durations","times","stages"
1,9.27251172572262,0,1
2,5.23176769952527,9.27251172572262,1
3,0.686042852234095,14.5042794252479,1
4,10.8748819989463,15.190322277482,1
5,30.0092437253861,26.0652042764283,1
6,105.436853909964,56.0744480018143,1
7,32.1035629124347,161.511301911778,1
8,54.1571101281609,193.614864824213,1
9,36.9732072663804,247.771974952374,1
10,126.113045906691,284.745182218754,1
11,54.4984217705139,410.858228125445,1
12,50.5616593097577,465.356649895959,1
13,5.37028469949803,515.918309205716,1
14,9.43280286379661,521.288593905214,1
13,2.58603588971982,530.721396769011,1
13,818.097502896247,533.307432658731,2
13,187.166350983606,1351.40493555498,3
12,180.234066691143,1538.57128653858,3
13,26.892598216893,1718.80535322973,3
12,159.261155635298,1745.69795144662,3
11,459.481113331213,1904.95910708192,3
10,226.785885096841,2364.44022041313,3
9,51.6565892728977,2591.22610550997,3
8,2.40710380485689,2642.88269478287,3
7,7.21743938629515,2645.28979858773,3
6,51.4880213115712,2652.50723797402,3
5,12.12647778055,2703.99525928559,3
4,11.9254941964755,2716.12173706614,3
3,33.3089539351877,2728.04723126262,3
2,1.50330736879323,2761.3561851978,3
1,Inf,2762.8594925666,3
