"depths","times","stages"
1,0,1
2,30,1
4,60,1
6,90,1
7,120,1
7,150,1
7,180,1
7,210,1
7,240,1
9,270,1
9,300,1
9,330,1
9,360,1
10,390,1
10,420,1
11,450,1
12,480,1
12,510,1
13,540,1
14,570,1
14,600,1
14,630,1
14,660,1
14,690,1
14,720,1
14,750,1
15,780,1
15,810,2
15,840,2
15,870,2
15,900,2
15,930,2
15,960,2
15,990,2
15,1020,2
15,1050,2
15,1080,2
15,1110,2
15,1140,2
15,1170,2
15,1200,2
15,1230,2
15,1260,2
15,1290,2
15,1320,2
15,1350,2
15,1380,2
15,1410,2
15,1440,2
15,1470,2
15,1500,2
15,1530,2
15,1560,2
15,1590,2
15,1620,2
15,1650,2
15,1680,2
15,1710,2
15,1740,2
15,1770,2
15,1800,2
15,1830,2
15,1860,2
15,1890,3
15,1920,3
15,1950,3
15,1980,3
15,2010,3
15,2040,3
14,2070,3
13,2100,3
13,2130,3
12,2160,3
11,2190,3
11,2220,3
11,2250,3
11,2280,3
11,2310,3
11,2340,3
10,2370,3
10,2400,3
10,2430,3
10,2460,3
10,2490,3
10,2520,3
10,2550,3
10,2580,3
10,2610,3
10,2640,3
9,2670,3
7,2700,3
6,2730,3
4,2760,3
4,2790,3
1,2820,3
