"depths","durations","times","stages"
1,16.4824216683305,0,1
2,9.32465396475364,16.4824216683305,1
3,9.08175873524634,25.8070756330841,1
4,6.7007648790109,34.8888343683305,1
3,4.82203368912451,41.5895992473414,1
4,8.30139942829393,46.4116329364659,1
5,25.054735589894,54.7130323647598,1
6,3.16179950773302,79.7677679546538,1
7,53.9627029123247,82.9295674623868,1
8,50.8643980632067,136.892270374711,1
9,25.7794073055912,187.756668437918,1
10,15.036925339252,213.536075743509,1
11,83.3168551593633,228.573001082761,1
12,12.2518166690134,311.889856242125,1
13,45.9333175658766,324.141672911138,1
14,60.0467285844062,370.074990477015,1
15,5.94697795808315,430.121719061421,1
16,15.3592203233081,436.068697019504,1
15,47.3029773497503,451.427917342812,1
16,151.033969851968,498.730894692562,1
15,44.3313672460822,649.76486454453,1
16,17.6358392531984,694.096231790612,1
15,33.083448243105,711.732071043811,1
15,225.384447897893,744.815519286916,2
16,1034.10847776108,970.199967184808,2
16,32.1187282986398,2004.30844494588,3
15,414.247904134809,2036.42717324452,3
14,292.299738082506,2450.67507737933,3
13,62.386548620028,2742.97481546184,3
12,67.1524641219671,2805.36136408187,3
11,187.739617948288,2872.51382820384,3
10,18.398051034892,3060.25344615212,3
9,69.1687851735514,3078.65149718702,3
8,25.1252656647316,3147.82028236057,3
7,0.122108065085285,3172.9455480253,3
6,83.842560765007,3173.06765609038,3
5,28.5096397263533,3256.91021685539,3
4,2.28270752510662,3285.41985658174,3
3,3.78819704870693,3287.70256410685,3
4,4.25364714465104,3291.49076115556,3
3,2.36323274861525,3295.74440830021,3
2,16.5401874287963,3298.10764104882,3
1,Inf,3314.64782847762,3
