"depths","durations","times","stages"
1,1.01957965150682,0,1
2,20.351462122787,1.01957965150682,1
3,48.8608375195427,21.3710417742938,1
4,16.5479185260793,70.2318792938365,1
5,15.2240514460092,86.7797978199157,1
6,64.1301345594275,102.003849265925,1
7,4.72371430239744,166.133983825352,1
8,3.39238722032556,170.85769812775,1
9,7.32503269540354,174.250085348075,1
10,44.3327827844351,181.575118043479,1
11,5.65042002643975,225.907900827914,1
12,12.9117619191917,231.558320854354,1
13,143.465065537667,244.470082773546,1
14,46.0969721974915,387.935148311212,1
14,255.269905552268,434.032120508704,2
15,614.202101635994,689.302026060972,2
15,173.390089486794,1303.50412769697,3
14,94.9948624754325,1476.89421718376,3
13,197.441806654484,1571.88907965919,3
12,59.8560995476448,1769.33088631368,3
11,23.1270901858807,1829.18698586132,3
12,146.766354558607,1852.3140760472,3
11,138.020205614916,1999.08043060581,3
10,186.264150996079,2137.10063622073,3
11,23.2866740552709,2323.36478721681,3
10,214.050172189098,2346.65146127208,3
9,158.989890588175,2560.70163346117,3
8,13.4597463378063,2719.69152404935,3
7,29.8848093159377,2733.15127038716,3
6,70.9963433883991,2763.03607970309,3
5,27.7741069420604,2834.03242309149,3
4,29.7638666410503,2861.80653003355,3
3,26.4271762534363,2891.5703966746,3
2,15.3040878006323,2917.99757292804,3
1,Inf,2933.30166072867,3
