"depths","durations","times","stages"
1,0.926258188461913,0,1
2,28.2601758361065,0.926258188461913,1
3,16.7618492067959,29.1864340245684,1
4,71.3352858803196,45.9482832313644,1
5,5.69230144479934,117.283569111684,1
6,55.8963800597948,122.975870556483,1
7,35.9450582543369,178.872250616278,1
8,11.5139440231598,214.817308870615,1
9,43.5921970253908,226.331252893775,1
10,27.7632528944867,269.923449919166,1
11,16.4030325323059,297.686702813652,1
12,169.44358995493,314.089735345958,1
13,110.468370695122,483.533325300888,1
14,226.451711658988,594.00169599601,1
15,99.4279231716154,820.453407654998,1
15,149.464099472786,919.881330826613,2
16,251.876621056498,1069.3454302994,2
15,618.138032707701,1321.2220513559,2
15,23.6639613400505,1939.3600840636,3
14,515.552365566613,1963.02404540365,3
13,308.307640543292,2478.57641097026,3
12,207.188039221786,2786.88405151355,3
11,90.9661376657991,2994.07209073534,3
10,191.226784974574,3085.03822840114,3
11,242.687268520369,3276.26501337571,3
12,65.9651608774398,3518.95228189608,3
11,144.444932381018,3584.91744277352,3
10,304.419699077018,3729.36237515454,3
9,93.6324614170831,4033.78207423156,3
8,73.1813748938666,4127.41453564864,3
7,31.5884041681347,4200.59591054251,3
6,27.0792268068708,4232.18431471064,3
5,58.4782438173897,4259.26354151751,3
4,25.5926708955039,4317.7417853349,3
3,8.70715286993436,4343.33445623041,3
2,9.91462493803101,4352.04160910034,3
3,15.0474878976802,4361.95623403837,3
2,15.2370380027205,4377.00372193605,3
1,Inf,4392.24075993877,3
