"depths","durations","times","stages"
1,27.4741251962611,0,1
2,4.00732696603881,27.4741251962611,1
3,8.03446137955547,31.4814521623,1
4,8.69277766565205,39.5159135418554,1
5,72.0979450770279,48.2086912075075,1
6,36.5495043525656,120.306636284535,1
7,54.4510351828039,156.856140637101,1
8,5.48217926424536,211.307175819905,1
9,58.7862788158354,216.78935508415,1
10,32.7887674648515,275.575633899986,1
11,24.3852306665271,308.364401364837,1
12,13.2347560231848,332.749632031364,1
13,34.6357244926545,345.984388054549,1
14,43.1752596134889,380.620112547204,1
15,106.630216659918,423.795372160693,1
15,779.375014153776,530.42558882061,2
15,662.539199242366,1309.80060297439,3
14,530.674378333976,1972.33980221675,3
13,490.790920109122,2503.01418055073,3
12,39.6228646751124,2993.80510065985,3
11,23.3375481237445,3033.42796533496,3
12,68.5326456330158,3056.76551345871,3
11,101.957404759871,3125.29815909172,3
10,228.979067020143,3227.25556385159,3
9,12.8243363420393,3456.23463087174,3
8,70.5379840487963,3469.05896721378,3
7,11.2046815361177,3539.59695126257,3
6,13.5476495570424,3550.80163279869,3
5,89.088130216172,3564.34928235573,3
4,28.4682308059032,3653.4374125719,3
3,18.6331533784705,3681.90564337781,3
2,60.7382466231529,3700.53879675628,3
1,Inf,3761.27704337943,3
