"depths","durations","times","stages"
1,0.728174970138595,0,1
2,6.95248058686654,0.728174970138595,1
3,20.4139336422297,7.68065555700513,1
4,18.7215769347178,28.0945891992348,1
5,4.91845188041528,46.8161661339526,1
6,0.344192042484444,51.7346180143679,1
7,4.22361056757102,52.0788100568523,1
8,34.2392974469731,56.3024206244233,1
9,3.57624967287956,90.5417180713965,1
10,64.4103041174999,94.117967744276,1
11,181.884774137502,158.528271861776,1
12,51.5882887452527,340.413045999278,1
13,117.187686869757,392.00133474453,1
14,186.112916782064,509.189021614287,1
14,198.306825226173,695.301938396352,2
15,551.055667763229,893.608763622524,2
14,116.060517241538,1444.66443138575,2
14,42.8422392276116,1560.72494862729,3
15,469.178879088639,1603.5671878549,3
14,449.743140048973,2072.74606694354,3
13,42.3592684358741,2522.48920699252,3
12,172.201214590038,2564.84847542839,3
13,570.394996255827,2737.04969001843,3
12,12.2882072831367,3307.44468627426,3
11,148.01179539333,3319.73289355739,3
10,5.39081360066575,3467.74468895072,3
9,84.3564758897019,3473.13550255139,3
8,34.4681397916629,3557.49197844109,3
7,122.924049688331,3591.96011823275,3
8,60.9007611990978,3714.88416792108,3
9,42.4670950043947,3775.78492912018,3
8,64.1199543571483,3818.25202412458,3
7,16.1060496660261,3882.37197848172,3
6,43.7994013274943,3898.47802814775,3
5,6.53598652583423,3942.27742947524,3
4,23.3639411115969,3948.81341600108,3
3,14.1533213979806,3972.17735711268,3
2,7.65373249538243,3986.33067851066,3
1,Inf,3993.98441100604,3
