"depths","durations","times","stages"
1,32.49329049628,0,1
2,14.6805239339372,32.49329049628,1
3,19.5288619568896,47.1738144302172,1
4,12.2762828497092,66.7026763871068,1
5,32.7385558778557,78.978959236816,1
6,32.496184465674,111.717515114672,1
7,36.4540524002498,144.213699580346,1
8,24.4709029523637,180.667751980596,1
9,44.9915479322713,205.138654932959,1
10,48.8144561281113,250.13020286523,1
11,87.9900884952884,298.944658993342,1
12,5.98124419633041,386.93474748863,1
13,51.8316241990711,392.915991684961,1
14,88.5322104924905,444.747615884032,1
14,202.583728719318,533.279826376522,2
13,585.748740610888,735.86355509584,2
14,155.837986827361,1321.61229570673,2
14,115.567863672251,1477.45028253409,3
13,120.5097877504,1593.01814620634,3
12,20.7559859768771,1713.52793395674,3
13,21.1410912417005,1734.28391993362,3
12,66.0591626959588,1755.42501117532,3
11,216.850021281037,1821.48417387128,3
10,100.782609208355,2038.33419515231,3
9,78.8523373723274,2139.11680436067,3
8,36.338130520644,2217.969141733,3
7,8.5734232562113,2254.30727225364,3
6,14.9565867986912,2262.88069550985,3
5,22.1909495890072,2277.83728230854,3
4,72.4868051850481,2300.02823189755,3
3,39.0555371563769,2372.5150370826,3
2,16.6988092191655,2411.57057423898,3
1,Inf,2428.26938345814,3
