"depths","times","stages"
1,0,1
5,60,1
8,120,1
10,180,1
10,240,1
10,300,1
10,360,1
10,420,1
11,480,1
12,540,1
14,600,1
16,660,1
16,720,1
16,780,1
16,840,1
16,900,2
14,960,2
14,1020,2
14,1080,2
14,1140,2
14,1200,2
14,1260,2
14,1320,2
14,1380,2
14,1440,2
14,1500,2
14,1560,2
14,1620,2
14,1680,2
14,1740,2
14,1800,2
14,1860,2
14,1920,2
14,1980,2
13,2040,2
12,2100,2
12,2160,2
13,2220,2
13,2280,2
13,2340,2
13,2400,2
13,2460,3
13,2520,3
13,2580,3
13,2640,3
13,2700,3
13,2760,3
12,2820,3
11,2880,3
11,2940,3
11,3000,3
11,3060,3
11,3120,3
11,3180,3
11,3240,3
11,3300,3
11,3360,3
11,3420,3
10,3480,3
10,3540,3
10,3600,3
10,3660,3
10,3720,3
9,3780,3
9,3840,3
9,3900,3
8,3960,3
8,4020,3
8,4080,3
6,4140,3
6,4200,3
4,4260,3
2,4320,3
1,4360.91097419713,3
