"depths","durations","times","stages"
1,57.3864126416442,0,1
2,7.62553797043019,57.3864126416442,1
3,10.9243560453218,65.0119506120744,1
4,3.40528487224381,75.9363066573962,1
5,140.740819262511,79.34159152964,1
6,13.3429865009858,220.082410792151,1
7,32.1867371096728,233.425397293137,1
8,40.2956475872061,265.612134402809,1
9,22.7796325879157,305.907781990016,1
10,185.426097455909,328.687414577931,1
11,17.2565476454664,514.11351203384,1
12,30.2246705732,531.370059679307,1
13,121.219136306758,561.594730252507,1
14,44.5024150064527,682.813866559265,1
13,68.8788024718303,727.316281565718,1
14,116.50865929414,796.195084037548,1
13,86.5220044061654,912.703743331688,1
14,127.411647609938,999.225747737854,1
15,8.55158335914757,1126.63739534779,1
16,97.1756967666083,1135.18897870694,1
16,388.276341043971,1232.36467547355,2
15,58.1965407733396,1620.64101651752,2
14,1054.52641289738,1678.83755729086,2
14,827.889642961182,2733.36397018824,3
13,279.785958704378,3561.25361314942,3
12,16.8383658649568,3841.0395718538,3
11,202.135781454892,3857.87793771876,3
10,27.9945284723499,4060.01371917365,3
11,270.696909467617,4088.008247646,3
10,57.2977728623109,4358.70515711361,3
9,138.21896325482,4416.00292997593,3
8,72.8166136081045,4554.22189323075,3
7,25.9837884918188,4627.03850683885,3
6,136.240805165909,4653.02229533067,3
5,104.460218020891,4789.26310049658,3
4,33.7161619443959,4893.72331851747,3
3,81.1660652122991,4927.43948046186,3
2,45.3472542396557,5008.60554567416,3
1,Inf,5053.95279991382,3
