"depths","durations","times","stages"
1,0.608635045310634,0,1
2,22.5231982477512,0.608635045310634,1
3,57.8459096570849,23.1318332930618,1
4,41.8187286874595,80.9777429501467,1
5,23.9458299512872,122.796471637606,1
6,4.34930141380619,146.742301588893,1
7,21.3110151699053,151.0916030027,1
8,25.1417712514566,172.402618172605,1
9,170.091858622869,197.544389424062,1
10,204.939359478383,367.63624804693,1
11,137.027562552704,572.575607525313,1
12,1.34803959941928,709.603170078017,1
11,117.467876142492,710.951209677436,1
11,185.780369969626,828.419085819928,2
12,363.503063909534,1014.19945578955,2
13,51.2223653991889,1377.70251969909,2
12,227.281348335533,1428.92488509828,2
13,528.071848138799,1656.20623343381,2
14,570.78776453683,2184.27808157261,2
14,909.603892927782,2755.06584610944,3
13,36.56845495483,3664.66973903722,3
12,315.772809502013,3701.23819399205,3
13,34.504753933345,4017.01100349406,3
12,499.319490725724,4051.51575742741,3
11,47.2787675289928,4550.83524815313,3
10,363.747650540333,4598.11401568213,3
9,18.840469657498,4961.86166622246,3
8,514.042009944652,4980.70213587996,3
7,350.183417007398,5494.74414582461,3
6,5.16701059275056,5844.92756283201,3
5,75.0861894382051,5850.09457342476,3
4,14.1265266409337,5925.18076286296,3
3,70.5389406586592,5939.3072895039,3
2,50.2668918779182,6009.84623016256,3
1,Inf,6060.11312204047,3
