"depths","durations","times","stages"
1,21.082140311969,0,1
2,44.0329736007915,21.082140311969,1
3,11.0156797649836,65.1151139127605,1
2,12.7159429387776,76.1307936777441,1
3,0.348749788440117,88.8467366165217,1
4,23.7070694779032,89.1954864049618,1
5,10.456167137387,112.902555882865,1
6,5.95442539076129,123.358723020252,1
7,26.4021970465629,129.313148411013,1
8,39.9076827530341,155.715345457576,1
9,70.8941278501176,195.62302821061,1
10,47.8155047484159,266.517156060728,1
11,56.4278287542489,314.332660809144,1
12,32.2561922662111,370.760489563393,1
13,144.616755794167,403.016681829604,1
14,2.06483027607192,547.633437623771,1
13,271.244427894433,549.698267899843,1
14,150.709687920176,820.942695794276,1
14,1462.46964187967,971.652383714452,2
13,204.343692517918,2434.12202559412,2
14,31.7548125784128,2638.46571811204,2
15,858.707857264192,2670.22053069045,2
15,1519.11295756335,3528.92838795465,3
14,252.215080092507,5048.041345518,3
13,1282.6731408351,5300.2564256105,3
12,458.407353492692,6582.9295664456,3
11,69.5807061444821,7041.33691993829,3
10,97.1168777711537,7110.91762608278,3
9,764.084735206265,7208.03450385393,3
8,12.6327425962772,7972.11923906019,3
7,43.0109239354388,7984.75198165647,3
6,53.9500079482341,8027.76290559191,3
5,162.392133179034,8081.71291354014,3
4,25.2383030462806,8244.10504671918,3
3,221.777648845116,8269.34334976546,3
4,4.86360008811062,8491.12099861058,3
3,67.7134799943306,8495.98459869869,3
2,0.252904357766965,8563.69807869302,3
1,Inf,8563.95098305078,3
