"depths","durations","times","stages"
1,14.2168422996923,0,1
2,20.6954341557091,14.2168422996923,1
3,27.7108813922567,34.9122764554014,1
4,29.5937692923058,62.6231578476581,1
5,5.1483351698414,92.2169271399639,1
6,5.21263501719871,97.3652623098053,1
7,91.4906755044363,102.577897327004,1
8,51.7491336348775,194.06857283144,1
9,5.91463548474053,245.817706466318,1
10,171.956628538195,251.732341951058,1
11,115.412605688288,423.688970489254,1
12,62.5599917302969,539.101576177541,1
13,214.029412571627,601.661567907838,1
14,36.7646397910306,815.690980479466,1
15,207.740821692705,852.455620270496,1
16,4.53890670492638,1060.1964419632,1
15,3.50943018280418,1064.73534866813,1
16,51.2800441114828,1068.24477885093,1
16,854.349272057783,1119.52482296241,2
15,355.123696618845,1973.8740950202,2
16,152.498754923806,2328.99779163904,2
16,757.456305730077,2481.49654656285,3
15,107.837991892135,3238.95285229292,3
14,49.7021994328952,3346.79084418506,3
13,291.277131399909,3396.49304361795,3
12,25.5528706662558,3687.77017501786,3
13,1435.12469935675,3713.32304568412,3
12,418.659510079407,5148.44774504087,3
11,186.407818124946,5567.10725512028,3
10,16.321055873048,5753.51507324522,3
9,66.7577305164696,5769.83612911827,3
8,46.7360602960071,5836.59385963474,3
7,57.4045344569076,5883.32991993075,3
6,42.0807494954815,5940.73445438765,3
5,41.1749838004343,5982.81520388314,3
4,0.975165783781449,6023.99018768357,3
3,15.784653889963,6024.96535346735,3
2,68.8322902942346,6040.75000735731,3
1,Inf,6109.58229765155,3
