"depths","durations","times","stages"
1,4.22264950825869,0,1
2,65.9563538082307,4.22264950825869,1
3,39.0402296032777,70.1790033164894,1
2,18.7073639291173,109.219232919767,1
3,14.2991763689624,127.926596848884,1
4,18.498098718282,142.225773217847,1
5,4.34882422607132,160.723871936129,1
6,64.4742098776089,165.0726961622,1
7,68.1536611792835,229.546906039809,1
8,10.7884174041289,297.700567219092,1
9,75.9436383033902,308.488984623221,1
10,49.9439099965794,384.432622926612,1
11,146.231608764414,434.376532923191,1
12,107.043631433586,580.608141687605,1
13,28.1969351888781,687.651773121191,1
14,51.5942871944558,715.848708310069,1
15,29.8607609561748,767.442995504525,1
16,89.46562220742,797.3037564607,1
15,149.202170875119,886.76937866812,1
15,1239.06723259346,1035.97154954324,2
14,775.991499512326,2275.0387821367,2
14,0.402268746245227,3051.03028164903,3
13,142.182492823465,3051.43255039527,3
12,113.257096246056,3193.61504321874,3
11,39.895956393797,3306.8721394648,3
10,67.2413950052646,3346.76809585859,3
9,311.506578975493,3414.00949086386,3
8,22.3784860208957,3725.51606983935,3
7,40.3961034730964,3747.89455586025,3
6,61.5027761506826,3788.29065933334,3
5,99.2271608120727,3849.79343548402,3
4,6.48395971662194,3949.0205962961,3
3,6.56882684619268,3955.50455601272,3
2,33.033429347834,3962.07338285891,3
1,Inf,3995.10681220675,3
