"depths","durations","times","stages"
1,7.91689130172152,0,1
2,36.3226581740097,7.91689130172152,1
3,5.5539303098886,44.2395494757313,1
4,15.3212298615382,49.7934797856199,1
5,22.4768611747352,65.1147096471581,1
6,160.833888807901,87.5915708218933,1
7,14.7038259135823,248.425459629794,1
8,12.0344060234851,263.129285543376,1
9,102.814013148668,275.163691566861,1
10,82.1927738889174,377.977704715529,1
11,332.476242906463,460.170478604446,1
12,142.813991518577,792.646721510909,1
13,76.0181378371849,935.460713029486,1
12,52.4540677175767,1011.47885086667,1
13,81.6315128581844,1063.93291858425,1
13,1367.06661442837,1145.56443144243,2
13,71.1595553874663,2512.6310458708,3
12,91.8655647158466,2583.79060125827,3
11,310.63473713958,2675.65616597412,3
10,279.189991055794,2986.2909031137,3
9,126.787170008744,3265.48089416949,3
8,41.8614943497555,3392.26806417823,3
7,16.4985065628857,3434.12955852799,3
6,265.24624240577,3450.62806509088,3
5,159.098701959832,3715.87430749665,3
6,64.8754588375382,3874.97300945648,3
5,147.826483703264,3939.84846829402,3
4,51.735348725666,4087.67495199728,3
3,8.39179831231013,4139.41030072295,3
2,6.58779993305961,4147.80209903526,3
1,Inf,4154.38989896832,3
