"depths","durations","times","stages"
1,49.8200110757441,0,1
2,43.0257399294315,49.8200110757441,1
3,4.78161796646278,92.8457510051756,1
4,18.3940500114775,97.6273689716384,1
5,0.299651978119272,116.021418983116,1
6,3.59029458966128,116.321070961235,1
7,7.8442446080316,119.911365550896,1
8,55.5322306647563,127.755610158928,1
9,1.98702960455543,183.287840823684,1
10,40.9768791724729,185.27487042824,1
11,32.5640580521583,226.251749600713,1
10,125.061109262464,258.815807652871,1
11,4.00129084060387,383.876916915335,1
12,93.293746973295,387.878207755939,1
13,20.5541790316468,481.171954729234,1
14,62.1151249257531,501.726133760881,1
15,130.683202562953,563.841258686634,1
16,419.951998707996,694.524461249586,1
16,806.097189334223,1114.47645995758,2
15,1035.73981392025,1920.5736492918,2
15,767.875254147853,2956.31346321205,3
14,453.118020753232,3724.1887173599,3
13,283.697662577261,4177.30673811314,3
12,133.430295356687,4461.0044006904,3
13,86.0869783472262,4594.43469604708,3
12,140.75524438684,4680.52167439431,3
11,41.5409478566962,4821.27691878115,3
10,292.887476207901,4862.81786663785,3
9,802.599694605888,5155.70534284575,3
8,16.2112769693867,5958.30503745164,3
7,113.538289452604,5974.51631442102,3
6,26.2458402117563,6088.05460387363,3
5,11.4465868271136,6114.30044408538,3
4,20.9064195026713,6125.7470309125,3
3,55.8722146117307,6146.65345041517,3
2,53.3920480120341,6202.5256650269,3
1,Inf,6255.91771303893,3
