"depths","durations","times","stages"
1,26.3982166643273,0,1
2,4.16748665605785,26.3982166643273,1
3,44.9193332720934,30.5657033203852,1
4,24.1741476387725,75.4850365924786,1
5,45.5697693556794,99.6591842312511,1
6,11.5116036659361,145.22895358693,1
7,3.39147302730291,156.740557252867,1
8,12.5983805681961,160.132030280169,1
9,1.89268600278189,172.730410848366,1
10,4.34484122172717,174.623096851147,1
9,37.9714714790209,178.967938072875,1
10,3.80273585617169,216.939409551895,1
11,188.610121572934,220.742145408067,1
12,35.0099215441672,409.352266981001,1
13,31.4762214344782,444.362188525168,1
12,45.448006073126,475.838409959646,1
13,23.6177639187133,521.286416032772,1
14,307.561203888436,544.904179951486,1
15,47.8013980670037,852.465383839922,1
15,1803.73117861309,900.266781906925,2
14,412.426255350389,2703.99796052001,2
14,2.29720561363365,3116.4242158704,3
13,259.168809236424,3118.72142148403,3
12,671.565668290061,3377.89023072046,3
11,340.70707687803,4049.45589901052,3
10,277.179429653017,4390.16297588855,3
9,266.51232583516,4667.34240554157,3
10,25.3321765323271,4933.85473137672,3
9,68.7803711935157,4959.18690790905,3
8,67.9334699411447,5027.96727910257,3
7,256.958221031337,5095.90074904371,3
6,0.964660077859662,5352.85897007505,3
5,229.730014898208,5353.82363015291,3
6,10.4078920931588,5583.55364505112,3
7,0.870183453403115,5593.96153714428,3
6,407.769217907574,5594.83172059768,3
5,620.919961420912,6002.60093850525,3
4,54.4576425375417,6623.52089992616,3
3,13.9523037300887,6677.97854246371,3
2,0.834684255027241,6691.9308461938,3
1,Inf,6692.76553044882,3
