"depths","durations","times","stages"
1,2.9481120720297,0,1
2,3.00445322607186,2.9481120720297,1
3,8.26723020109954,5.95256529810156,1
4,35.1129536180345,14.2197954992011,1
5,2.86035432893843,49.3327491172356,1
6,2.13784482936421,52.193103446174,1
5,9.63810896361743,54.3309482755382,1
6,47.4289802839081,63.9690572391556,1
7,104.268888658634,111.398037523064,1
8,230.726138527594,215.666926181698,1
9,13.7743321993807,446.393064709292,1
10,58.9710046654615,460.167396908673,1
11,159.275397954964,519.138401574134,1
12,192.18164273121,678.413799529098,1
13,164.409222403927,870.595442260308,1
14,136.388196032083,1035.00466466423,1
14,825.613079368537,1171.39286069632,2
15,191.260633025475,1997.00594006486,2
16,743.723645903012,2188.26657309033,2
16,8.36046357538271,2931.99021899334,3
15,350.097565932501,2940.35068256873,3
14,23.3327660510249,3290.44824850123,3
13,689.261880211342,3313.78101455225,3
12,154.621244086362,4003.04289476359,3
11,318.616400586236,4157.66413884996,3
12,77.046113444223,4476.28053943619,3
11,76.7738238590682,4553.32665288041,3
10,50.0719056623775,4630.10047673948,3
9,99.8485644088096,4680.17238240186,3
8,135.904729537475,4780.02094681067,3
7,205.632005694382,4915.92567634814,3
6,123.468171130207,5121.55768204253,3
5,62.1278694709436,5245.02585317273,3
4,107.323852511548,5307.15372264368,3
3,84.0371069857019,5414.47757515523,3
2,0.960356213917294,5498.51468214093,3
1,Inf,5499.47503835484,3
