"depths","durations","times","stages"
1,8.27634818130351,0,1
2,69.2445582970744,8.27634818130351,1
3,4.63580806994288,77.5209064783779,1
2,60.2372841207741,82.1567145483208,1
3,25.6369317838875,142.393998669095,1
4,14.5225313271273,168.030930452982,1
3,20.7574038779519,182.55346178011,1
4,28.8420487671719,203.310865658062,1
3,43.2955139418476,232.152914425233,1
4,42.8945602271164,275.448428367081,1
5,17.231907403828,318.342988594198,1
6,125.418880911194,335.574895998026,1
7,36.9574929299728,460.993776909219,1
8,28.3785622021186,497.951269839192,1
9,14.4987858665916,526.329832041311,1
10,22.2684744130896,540.828617907902,1
11,50.6922096933534,563.097092320992,1
12,5.45126641827699,613.789302014345,1
13,199.759855878207,619.240568432622,1
13,167.224133602517,819.000424310829,2
14,1467.57072225587,986.224557913346,2
15,1372.50688434031,2453.79528016921,2
16,783.229370974113,3826.30216450952,2
16,154.905850087085,4609.53153548364,3
15,112.708559714431,4764.43738557072,3
14,306.81017056172,4877.14594528515,3
13,167.915757980446,5183.95611584687,3
14,488.088959275346,5351.87187382732,3
13,101.296102805371,5839.96083310266,3
12,77.9130846600801,5941.25693590803,3
11,34.6570646062137,6019.17002056811,3
10,105.026548381555,6053.82708517433,3
9,244.481180182324,6158.85363355588,3
10,100.440367980391,6403.33481373821,3
9,300.443981046357,6503.7751817186,3
8,31.0818489095745,6804.21916276496,3
7,40.1425422235698,6835.30101167453,3
8,29.8437176748957,6875.4435538981,3
7,13.5704184781034,6905.287271573,3
6,252.639285197798,6918.8576900511,3
5,15.4936070379963,7171.4969752489,3
4,127.303163888319,7186.99058228689,3
3,25.0710016240273,7314.29374617521,3
2,22.8537533655481,7339.36474779924,3
1,Inf,7362.21850116479,3
