"depths","durations","times","stages"
1,9.42039768651849,0,1
2,0.849439312392155,9.42039768651849,1
3,67.4010306421471,10.2698369989106,1
4,21.3202585172288,77.6708676410578,1
3,6.34249921455047,98.9911261582866,1
4,3.19461162189386,105.333625372837,1
5,35.5933642384391,108.528236994731,1
6,64.837823281877,144.12160123317,1
7,80.8110301346136,208.959424515047,1
8,12.2606041542039,289.770454649661,1
9,165.263303578132,302.031058803864,1
10,148.140354733252,467.294362381997,1
11,24.8700625356063,615.434717115249,1
12,95.8141792152744,640.304779650855,1
13,42.5358139034186,736.118958866129,1
14,195.124519851216,778.654772769548,1
14,14.1175469350528,973.779292620764,2
13,1315.08470694001,987.896839555816,2
13,381.875980844405,2302.98154649583,3
12,3.47032223275301,2684.85752734023,3
11,50.8680991991387,2688.32784957298,3
12,18.7060498608262,2739.19594877212,3
11,160.488563115977,2757.90199863295,3
10,94.6195595533136,2918.39056174893,3
9,258.480535336078,3013.01012130224,3
8,41.7490321898922,3271.49065663832,3
7,44.2714916074847,3313.23968882821,3
6,80.0670424958448,3357.51118043569,3
5,18.310336758997,3437.57822293154,3
4,38.1781540308293,3455.88855969054,3
3,41.2531308158964,3494.06671372137,3
2,94.1659669718092,3535.31984453726,3
1,Inf,3629.48581150907,3
