"depths","durations","times","stages"
1,7.56349337193976,0,1
2,6.05388961023797,7.56349337193976,1
3,23.6776895305396,13.6173829821777,1
4,20.7261686917293,37.2950725127173,1
5,29.3236479043215,58.0212412044466,1
6,7.94750237901388,87.3448891087681,1
7,3.54013880694235,95.292391487782,1
8,64.9624130528397,98.8325302947243,1
9,115.834925599483,163.794943347564,1
8,9.97568951797882,279.629868947047,1
9,31.5242760246356,289.605558465026,1
10,5.81193425147694,321.129834489662,1
9,85.251770207614,326.941768741139,1
10,22.9163105653624,412.193538948753,1
11,151.544144244893,435.109849514115,1
12,97.2877496823224,586.653993759008,1
13,246.356677791397,683.941743441331,1
13,2689.08533844427,930.298421232728,2
12,30.0760134582188,3619.38375967699,2
13,77.3728065392706,3649.45977313521,2
13,14.6130484672367,3726.83257967448,3
12,163.664600710119,3741.44562814172,3
11,619.555097641834,3905.11022885184,3
10,138.638741942246,4524.66532649367,3
9,155.00103065872,4663.30406843592,3
8,70.6231079669578,4818.30509909464,3
7,330.187434142725,4888.9282070616,3
6,258.433465819357,5219.11564120432,3
5,43.9705045415994,5477.54910702368,3
4,131.272184789616,5521.51961156528,3
3,100.867566150583,5652.7917963549,3
2,15.0266118569134,5753.65936250548,3
1,Inf,5768.68597436239,3
