"depths","durations","times","stages"
1,1.44055816911966,0,1
2,2.56530391399553,1.44055816911966,1
3,27.8803702238953,4.00586208311519,1
2,40.9134318131256,31.8862323070105,1
3,5.12562921416654,72.799664120136,1
4,38.0761881522684,77.9252933343026,1
5,55.0932251316198,116.001481486571,1
6,53.5970913791809,171.094706618191,1
7,131.585658653397,224.691797997372,1
8,240.381811467238,356.277456650769,1
9,417.548078668945,596.659268118007,1
10,43.29805178343,1014.20734678695,1
10,241.304686201371,1057.50539857038,2
9,40.1366407893577,1298.81008477175,2
10,499.152435651155,1338.94672556111,2
11,324.633722033703,1838.09916121227,2
10,52.4973054672446,2162.73288324597,2
11,608.134841098127,2215.23018871321,2
11,384.423580543475,2823.36502981134,3
12,45.4575277988242,3207.78861035481,3
11,101.008054628962,3253.24613815364,3
10,158.759578695231,3354.2541927826,3
9,219.954150074544,3513.01377147783,3
8,96.6894108838956,3732.96792155238,3
7,10.1702455455447,3829.65733243627,3
6,31.8900740963559,3839.82757798182,3
5,0.919425782235521,3871.71765207817,3
4,120.063643867686,3872.63707786041,3
3,0.170353227625128,3992.70072172809,3
2,28.9211065098525,3992.87107495572,3
3,33.8562714358554,4021.79218146557,3
2,105.290417430377,4055.64845290143,3
1,Inf,4160.9388703318,3
