"depths","durations","times","stages"
1,9.87920324576062,0,1
2,13.393659686662,9.87920324576062,1
3,5.86682353224439,23.2728629324226,1
4,24.4244206969308,29.139686464667,1
5,7.14559901585463,53.5641071615977,1
6,10.2163427130612,60.7097061774524,1
7,36.5261841017561,70.9260488905136,1
8,9.55822776063538,107.45223299227,1
9,56.0126261757474,117.010460752905,1
10,4.18736492603989,173.023086928652,1
11,20.1546032050306,177.210451854692,1
12,41.0865075447448,197.365055059723,1
13,122.457363589565,238.451562604468,1
14,44.8205055465446,360.908926194033,1
15,412.477778408785,405.729431740577,1
15,1721.60404904282,818.207210149362,2
15,465.971149861954,2539.81125919218,3
14,146.58799784245,3005.78240905414,3
13,172.027053595852,3152.37040689659,3
12,123.15526384986,3324.39746049244,3
11,186.864602318888,3447.5527243423,3
10,99.5698531037697,3634.41732666119,3
9,69.7161278619565,3733.98717976496,3
10,40.2861493942692,3803.70330762691,3
9,130.876943365869,3843.98945702118,3
8,55.9953934872792,3974.86640038705,3
7,214.095645494494,4030.86179387433,3
6,19.7094960827908,4244.95743936882,3
5,9.81790816989724,4264.66693545162,3
4,12.529270182903,4274.48484362151,3
3,17.3191056797623,4287.01411380442,3
2,24.7117614018871,4304.33321948418,3
1,Inf,4329.04498088606,3
