"depths","durations","times","stages"
1,77.4190957864326,0,1
2,4.57777182153755,77.4190957864326,1
3,16.002000180272,81.9968676079702,1
4,0.721646692957563,97.9988677882421,1
5,57.9638730697921,98.7205144811997,1
6,105.624312391725,156.684387550992,1
7,42.5050196524035,262.308699942717,1
8,102.962324351309,304.813719595121,1
9,47.208864408893,407.77604394643,1
10,8.89903645637588,454.984908355323,1
11,45.2860500029403,463.883944811699,1
12,51.6087107559059,509.169994814639,1
13,25.3983312185362,560.778705570545,1
14,15.4722081058201,586.177036789081,1
15,54.917542401109,601.649244894901,1
16,135.101318474756,656.56678729601,1
15,136.962112208051,791.668105770766,1
15,577.582238520681,928.630217978817,2
14,808.683938524821,1506.2124564995,2
15,518.578698880903,2314.89639502432,2
15,98.3943732526805,2833.47509390522,3
14,14.6361215331103,2931.8694671579,3
13,669.444849137733,2946.50558869101,3
12,86.578776521314,3615.95043782875,3
11,140.093356603535,3702.52921435006,3
10,84.8214747486918,3842.6225709536,3
9,130.208569114585,3927.44404570229,3
8,16.842274072837,4057.65261481687,3
7,151.489485330448,4074.49488888971,3
6,21.956641430429,4225.98437422016,3
5,552.556336234227,4247.94101565059,3
6,116.950695884527,4800.49735188481,3
5,154.075701098307,4917.44804776934,3
4,11.0690337485121,5071.52374886765,3
3,16.7949192115002,5082.59278261616,3
2,130.505294450711,5099.38770182766,3
1,Inf,5229.89299627837,3
