"depths","durations","times","stages"
1,33.3421002591689,0,1
2,0.607080981135368,33.3421002591689,1
3,3.07692565450755,33.9491812403043,1
4,0.0191685782435016,37.0261068948118,1
5,13.1326797107855,37.0452754730553,1
6,71.4996864250185,50.1779551838409,1
7,8.24201152297772,121.677641608859,1
6,15.432383383676,129.919653131837,1
7,8.36419099424447,145.352036515513,1
8,2.30044345112725,153.716227509758,1
9,70.700977554661,156.016670960885,1
10,69.1204730860117,226.717648515546,1
11,36.668156273663,295.838121601557,1
12,68.5227705157228,332.506277875221,1
13,72.7733686887142,401.029048390943,1
14,117.247947142495,473.802417079657,1
15,30.7516840064901,591.050364222153,1
16,64.3651671381667,621.802048228643,1
15,4.25225351281972,686.167215366809,1
15,1035.38650139464,690.419468879629,2
15,174.986145748904,1725.80597027427,3
14,44.8189997649752,1900.79211602318,3
13,29.4503236336943,1945.61111578815,3
12,16.7121876128174,1975.06143942184,3
11,57.859771168811,1991.77362703466,3
10,17.0945486007258,2049.63339820347,3
9,8.59120368763479,2066.7279468042,3
8,121.18793813956,2075.31915049183,3
7,63.6769710450017,2196.50708863139,3
6,66.6493479491442,2260.1840596764,3
7,11.5669439546764,2326.83340762554,3
6,5.04049371462315,2338.40035158022,3
5,58.9428920265209,2343.44084529484,3
4,46.0391884721016,2402.38373732136,3
3,12.0827398866422,2448.42292579346,3
2,26.8027158259392,2460.5056656801,3
1,Inf,2487.30838150604,3
