"depths","durations","times","stages"
1,16.5669411208494,0,1
2,9.68684643450991,16.5669411208494,1
3,13.1773612550565,26.2537875553593,1
4,53.652471833946,39.4311488104158,1
5,93.9922560695426,93.0836206443618,1
6,35.3782723253126,187.075876713904,1
7,21.384801726248,222.454149039217,1
8,52.8804455963943,243.838950765465,1
9,185.990350340854,296.719396361859,1
10,2.73026384180412,482.709746702714,1
11,24.0429742779169,485.440010544518,1
12,10.2075154679475,509.482984822435,1
13,133.951098089649,519.690500290382,1
14,32.4705391842872,653.641598380031,1
15,127.363952958588,686.112137564319,1
16,24.0976511022426,813.476090522907,1
16,910.417416537146,837.573741625149,2
16,188.609606958664,1747.9911581623,3
15,149.563812233672,1936.60076512096,3
14,24.8834552289918,2086.16457735463,3
13,30.2501046270845,2111.04803258362,3
12,52.9994180375556,2141.29813721071,3
11,81.9784633314621,2194.29755524826,3
10,28.7455979932565,2276.27601857973,3
9,323.814312890268,2305.02161657298,3
8,94.3089387149271,2628.83592946325,3
7,11.4212287007831,2723.14486817818,3
6,142.048086234484,2734.56609687896,3
5,38.8961666805631,2876.61418311344,3
4,2.65004832181148,2915.51034979401,3
3,1.63765943434555,2918.16039811582,3
2,10.9867418464273,2919.79805755016,3
1,Inf,2930.78479939659,3
