"depths","durations","times","stages"
1,0.702265776004497,0,1
2,12.1197493989628,0.702265776004497,1
3,2.88552532687926,12.8220151749673,1
4,29.5839151608742,15.7075405018466,1
5,5.19522999723753,45.2914556627208,1
6,9.13214294644361,50.4866856599583,1
7,19.6598392071744,59.6188286064019,1
8,7.08259733841571,79.2786678135763,1
9,21.6718553845085,86.361265151992,1
10,36.7140561202541,108.0331205365,1
9,27.223068633272,144.747176656755,1
10,40.1497915182051,171.970245290027,1
11,2.67200431807413,212.120036808232,1
12,74.9135299189192,214.792041126306,1
13,25.5929296277463,289.705571045225,1
14,7.2008369769901,315.298500672971,1
15,255.351084113574,322.499337649961,1
16,58.5344584246719,577.850421763535,1
16,506.805266187411,636.384880188207,2
15,384.839338907335,1143.19014637562,2
15,14.6812960367022,1528.02948528295,3
14,175.717920369234,1542.71078131966,3
13,24.2615033616312,1718.42870168889,3
14,235.318544988251,1742.69020505052,3
13,49.657207489169,1978.00875003877,3
12,64.7360892664722,2027.66595752794,3
11,63.8782156901475,2092.40204679441,3
10,22.909704221378,2156.28026248456,3
9,119.514489578432,2179.18996670594,3
8,47.9760730311154,2298.70445628437,3
7,29.7828910777225,2346.68052931548,3
6,72.4788350655226,2376.46342039321,3
5,40.9437624079219,2448.94225545873,3
4,28.7721486520581,2489.88601786665,3
5,52.5923554582482,2518.65816651871,3
4,8.65929375868291,2571.25052197696,3
3,14.2633219056456,2579.90981573564,3
2,3.2562455534935,2594.17313764129,3
3,7.32827438216191,2597.42938319478,3
2,0.225126976147294,2604.75765757694,3
1,Inf,2604.98278455309,3
