"depths","durations","times","stages"
1,8.69489612859777,0,1
2,5.99445213874181,8.69489612859777,1
3,2.72191802559738,14.6893482673396,1
4,10.6073543245276,17.411266292937,1
5,23.1262998204347,28.0186206174646,1
6,11.1383616346553,51.1449204378992,1
7,35.5041469435645,62.2832820725545,1
8,13.4922055165387,97.787429016119,1
9,3.34368092990998,111.279634532658,1
10,14.0414307639003,114.623315462568,1
11,5.63672241850963,128.664746226468,1
12,25.9900448905925,134.301468644978,1
13,18.4814688951398,160.29151353557,1
14,103.010752485169,178.77298243071,1
15,6.27343115189836,281.783734915879,1
16,10.6008100113831,288.057166067778,1
15,65.6264539832812,298.657976079161,1
15,417.225520644958,364.284430062442,2
16,44.0862136405188,781.5099507074,2
15,485.51108283577,825.596164347918,2
14,87.7316604395073,1311.10724718369,2
14,224.444957870776,1398.8389076232,3
15,55.969580958287,1623.28386549397,3
14,204.444575530996,1679.25344645226,3
13,161.004901046593,1883.69802198325,3
12,44.1876443048627,2044.70292302985,3
11,52.4151687277481,2088.89056733471,3
10,90.3420711437043,2141.30573606246,3
9,46.7019033385441,2231.64780720616,3
10,17.9594741226174,2278.34971054471,3
11,221.422796282349,2296.30918466732,3
10,63.9290259161767,2517.73198094967,3
9,1.29700682469593,2581.66100686585,3
10,7.32777165812195,2582.95801369054,3
9,63.8589084929968,2590.28578534867,3
8,56.0363647898539,2654.14469384166,3
7,0.949831830328094,2710.18105863152,3
6,2.8822290039775,2711.13089046185,3
5,7.46236821636558,2714.01311946582,3
4,49.2658679114475,2721.47548768219,3
3,6.87282317085192,2770.74135559364,3
2,10.4589123278856,2777.61417876449,3
1,Inf,2788.07309109237,3
