"depths","durations","times","stages"
1,9.24748081867197,0,1
2,13.3913016509114,9.24748081867197,1
3,0.899456130573526,22.6387824695834,1
4,18.5128716720228,23.5382386001569,1
5,15.2345679452022,42.0511102721797,1
6,16.0409387733994,57.2856782173819,1
7,54.0757721991016,73.3266169907813,1
8,2.54631161428742,127.402389189883,1
9,22.050793314022,129.94870080417,1
10,42.6759646949174,151.999494118192,1
11,9.37342441951236,194.67545881311,1
12,38.7278498230606,204.048883232622,1
13,4.02601376124142,242.776733055683,1
14,116.958849369584,246.802746816924,1
15,231.349274127939,363.761596186508,1
14,3.9263698970899,595.110870314447,1
15,67.3606712038354,599.037240211537,1
15,997.305804599512,666.397911415372,2
15,62.6003899339896,1663.70371601488,3
14,35.987015508581,1726.30410594887,3
13,175.702320915685,1762.29112145745,3
12,192.757473206196,1937.99344237314,3
13,230.775212582277,2130.75091557934,3
12,262.33112862754,2361.52612816161,3
11,294.132784457137,2623.85725678915,3
10,39.1099224099889,2917.99004124629,3
9,134.799905415663,2957.09996365628,3
8,3.22195458769193,3091.89986907194,3
7,34.0173565679888,3095.12182365963,3
6,8.84307221703557,3129.13918022762,3
5,14.0879757143557,3137.98225244466,3
4,57.4301705902262,3152.07022815901,3
3,20.6927588423873,3209.50039874924,3
2,2.77410080422942,3230.19315759163,3
3,1.53618442103834,3232.96725839586,3
2,5.54004373028874,3234.50344281689,3
1,Inf,3240.04348654718,3
