"depths","times","stages"
1,0,1
1,30,1
2,60,1
3,90,1
5,120,1
5,150,1
5,180,1
5,210,1
7,240,1
7,270,1
8,300,1
10,330,1
10,360,1
10,390,1
10,420,1
11,450,1
11,480,1
12,510,1
13,540,1
15,570,1
15,600,1
15,630,1
16,660,1
16,690,2
16,720,2
15,750,2
15,780,2
15,810,2
15,840,2
15,870,2
15,900,2
15,930,2
15,960,2
15,990,2
15,1020,2
15,1050,2
15,1080,2
15,1110,2
15,1140,2
15,1170,2
15,1200,2
15,1230,2
15,1260,2
15,1290,2
15,1320,2
15,1350,2
15,1380,2
15,1410,2
15,1440,2
15,1470,2
15,1500,2
14,1530,2
14,1560,2
14,1590,2
14,1620,2
14,1650,2
14,1680,3
14,1710,3
14,1740,3
14,1770,3
14,1800,3
14,1830,3
14,1860,3
14,1890,3
13,1920,3
13,1950,3
13,1980,3
13,2010,3
13,2040,3
13,2070,3
13,2100,3
13,2130,3
13,2160,3
13,2190,3
13,2220,3
13,2250,3
13,2280,3
13,2310,3
13,2340,3
13,2370,3
13,2400,3
13,2430,3
13,2460,3
13,2490,3
13,2520,3
13,2550,3
13,2580,3
13,2610,3
13,2640,3
13,2670,3
13,2700,3
13,2730,3
13,2760,3
13,2790,3
13,2820,3
12,2850,3
12,2880,3
12,2910,3
12,2940,3
12,2970,3
12,3000,3
12,3030,3
12,3060,3
12,3090,3
12,3120,3
12,3150,3
11,3180,3
10,3210,3
10,3240,3
9,3270,3
8,3300,3
8,3330,3
8,3360,3
7,3390,3
7,3420,3
6,3450,3
6,3480,3
6,3510,3
5,3540,3
5,3570,3
5,3600,3
5,3630,3
2,3660,3
2,3690,3
1,3720,3
