"depths","times","stages"
1,0,1
3,30,1
4,60,1
5,90,1
7,120,1
8,150,1
8,180,1
8,210,1
8,240,1
8,270,1
8,300,1
8,330,1
9,360,1
9,390,1
10,420,1
10,450,1
10,480,1
10,510,1
10,540,1
11,570,1
11,600,1
12,630,1
12,660,2
12,690,2
12,720,2
12,750,2
12,780,2
12,810,2
13,840,2
13,870,2
13,900,2
13,930,2
13,960,2
13,990,2
13,1020,2
13,1050,2
13,1080,2
13,1110,2
13,1140,2
12,1170,2
12,1200,2
12,1230,2
12,1260,2
12,1290,2
12,1320,2
12,1350,2
12,1380,2
12,1410,2
12,1440,2
12,1470,2
12,1500,2
12,1530,2
12,1560,2
12,1590,2
12,1620,3
12,1650,3
12,1680,3
12,1710,3
11,1740,3
10,1770,3
10,1800,3
10,1830,3
10,1860,3
9,1890,3
9,1920,3
9,1950,3
7,1980,3
7,2010,3
7,2040,3
7,2070,3
7,2100,3
7,2130,3
7,2160,3
6,2190,3
6,2220,3
5,2250,3
3,2280,3
1,2310,3
