"depths","times","stages"
1,0,1
2,30,1
3,60,1
3,90,1
2,120,1
5,150,1
5,180,1
5,210,1
6,240,1
6,270,1
8,300,1
8,330,1
9,360,1
9,390,1
9,420,1
9,450,1
9,480,1
9,510,1
9,540,1
9,570,1
9,600,1
9,630,1
9,660,2
9,690,2
9,720,2
9,750,2
9,780,2
8,810,2
9,840,2
9,870,2
9,900,2
10,930,2
10,960,2
10,990,2
10,1020,2
10,1050,2
10,1080,2
10,1110,2
10,1140,2
10,1170,2
10,1200,2
10,1230,2
10,1260,2
10,1290,2
10,1320,2
10,1350,2
10,1380,2
10,1410,2
10,1440,2
10,1470,2
10,1500,2
10,1530,3
10,1560,3
10,1590,3
9,1620,3
9,1650,3
9,1680,3
9,1710,3
8,1740,3
8,1770,3
8,1800,3
8,1830,3
8,1860,3
7,1890,3
6,1920,3
6,1950,3
6,1980,3
6,2010,3
6,2040,3
6,2070,3
6,2100,3
6,2130,3
6,2160,3
6,2190,3
6,2220,3
6,2250,3
5,2280,3
5,2310,3
5,2340,3
4,2370,3
2,2400,3
2,2430,3
1,2460,3
