"depths","times","stages"
1,0,1
2,30,1
2,60,1
4,90,1
4,120,1
5,150,1
4,180,1
5,210,1
5,240,1
5,270,1
5,300,1
5,330,1
5,360,1
5,390,1
5,420,1
5,450,1
6,480,1
9,510,1
10,540,1
12,570,1
12,600,1
12,630,1
11,660,1
11,690,1
11,720,1
11,750,1
11,780,1
11,810,1
11,840,1
11,870,1
11,900,1
11,930,1
11,960,2
11,990,2
11,1020,2
11,1050,2
11,1080,2
11,1110,2
11,1140,2
11,1170,2
11,1200,2
11,1230,2
11,1260,2
12,1290,2
13,1320,2
14,1350,2
14,1380,2
14,1410,2
13,1440,2
13,1470,2
13,1500,2
13,1530,2
13,1560,2
13,1590,2
13,1620,2
13,1650,2
13,1680,2
13,1710,2
13,1740,2
13,1770,3
12,1800,3
12,1830,3
12,1860,3
12,1890,3
10,1920,3
10,1950,3
10,1980,3
10,2010,3
10,2040,3
10,2070,3
10,2100,3
9,2130,3
9,2160,3
9,2190,3
9,2220,3
9,2250,3
9,2280,3
8,2310,3
8,2340,3
8,2370,3
8,2400,3
7,2430,3
7,2460,3
6,2490,3
6,2520,3
6,2550,3
4,2580,3
3,2610,3
1,2640,3
