"depths","times","stages"
1,0,1
4,30,1
6,60,1
6,90,1
6,120,1
6,150,1
5,180,1
5,210,1
5,240,1
7,270,1
7,300,1
8,330,1
8,360,1
9,390,2
9,420,2
10,450,2
10,480,2
10,510,2
10,540,2
10,570,2
11,600,2
11,630,2
11,660,2
11,690,2
11,720,2
10,750,2
10,780,2
10,810,2
10,840,2
10,870,2
10,900,2
10,930,2
10,960,2
10,990,2
10,1020,2
10,1050,2
9,1080,2
9,1110,2
9,1140,3
9,1170,3
9,1200,3
8,1230,3
8,1260,3
6,1290,3
6,1320,3
6,1350,3
7,1380,3
7,1410,3
7,1440,3
7,1470,3
7,1500,3
6,1530,3
6,1560,3
5,1590,3
5,1620,3
5,1650,3
5,1680,3
5,1710,3
5,1740,3
5,1770,3
4,1800,3
6,1830,3
6,1860,3
6,1890,3
3,1920,3
3,1950,3
3,1980,3
2,2010,3
1,2040,3
