"depths","times","stages"
1,0,1
4,30,1
5,60,1
6,90,1
6,120,1
7,150,1
8,180,1
8,210,1
8,240,1
9,270,1
9,300,1
9,330,1
9,360,1
9,390,1
9,420,1
9,450,1
9,480,1
9,510,1
9,540,1
9,570,1
10,600,1
10,630,1
9,660,2
9,690,2
9,720,2
9,750,2
9,780,2
9,810,2
9,840,2
9,870,2
9,900,2
9,930,2
10,960,2
10,990,2
10,1020,2
10,1050,2
10,1080,2
10,1110,2
10,1140,2
10,1170,2
10,1200,2
10,1230,2
10,1260,2
10,1290,2
10,1320,2
10,1350,2
10,1380,2
10,1410,2
10,1440,2
10,1470,2
10,1500,2
10,1530,2
10,1560,2
10,1590,3
10,1620,3
10,1650,3
10,1680,3
9,1710,3
9,1740,3
5,1770,3
5,1800,3
4,1830,3
3,1860,3
1,1890,3
