"depths","times","stages"
1,0,1
5,30,1
5,60,1
5,90,1
5,120,1
5,150,1
6,180,1
6,210,1
7,240,1
8,270,1
9,300,1
10,330,1
11,360,1
11,390,1
12,420,1
12,450,1
13,480,1
12,510,1
13,540,1
13,570,1
13,600,1
14,630,1
14,660,1
15,690,1
15,720,1
15,750,1
15,780,2
15,810,2
15,840,2
15,870,2
15,900,2
16,930,2
16,960,2
15,990,2
15,1020,2
15,1050,2
15,1080,2
15,1110,2
15,1140,2
15,1170,2
15,1200,2
15,1230,2
15,1260,2
15,1290,2
15,1320,2
15,1350,2
15,1380,2
15,1410,2
15,1440,2
15,1470,2
15,1500,2
15,1530,2
15,1560,2
15,1590,2
15,1620,3
15,1650,3
15,1680,3
14,1710,3
14,1740,3
14,1770,3
14,1800,3
14,1830,3
14,1860,3
14,1890,3
14,1920,3
14,1950,3
14,1980,3
13,2010,3
13,2040,3
13,2070,3
13,2100,3
13,2130,3
14,2160,3
14,2190,3
14,2220,3
14,2250,3
14,2280,3
13,2310,3
13,2340,3
13,2370,3
13,2400,3
13,2430,3
12,2460,3
12,2490,3
12,2520,3
12,2550,3
11,2580,3
10,2610,3
10,2640,3
9,2670,3
9,2700,3
8,2730,3
8,2760,3
8,2790,3
8,2820,3
7,2850,3
7,2880,3
7,2910,3
7,2940,3
7,2970,3
7,3000,3
7,3030,3
6,3060,3
4,3090,3
4,3120,3
4,3150,3
5,3180,3
3,3210,3
2,3240,3
1,3270,3
