"depths","times","stages"
1,0,1
2,30,1
4,60,1
5,90,1
7,120,1
7,150,1
8,180,1
8,210,1
9,240,1
9,270,1
10,300,1
10,330,1
10,360,1
11,390,1
11,420,2
11,450,2
11,480,2
11,510,2
11,540,2
11,570,2
12,600,2
12,630,2
11,660,2
11,690,2
11,720,2
11,750,2
11,780,2
12,810,2
12,840,2
12,870,2
12,900,2
12,930,2
12,960,2
12,990,2
12,1020,2
12,1050,2
12,1080,2
12,1110,2
12,1140,2
12,1170,2
11,1200,2
11,1230,2
11,1260,2
10,1290,3
10,1320,3
10,1350,3
9,1380,3
9,1410,3
9,1440,3
9,1470,3
9,1500,3
8,1530,3
7,1560,3
7,1590,3
7,1620,3
7,1650,3
6,1680,3
6,1710,3
6,1740,3
6,1770,3
6,1800,3
5,1830,3
2,1860,3
1,1890,3
