"depths","times","stages"
1,0,1
3,30,1
3,60,1
4,90,1
4,120,1
5,150,1
6,180,1
6,210,1
7,240,1
7,270,1
9,300,1
11,330,1
11,360,1
10,390,1
10,420,1
12,450,1
13,480,2
13,510,2
14,540,2
14,570,2
14,600,2
14,630,2
14,660,2
14,690,2
14,720,2
14,750,2
14,780,2
14,810,2
14,840,2
14,870,2
14,900,2
14,930,2
14,960,2
14,990,2
14,1020,2
14,1050,2
14,1080,2
14,1110,2
13,1140,2
13,1170,2
13,1200,2
12,1230,2
12,1260,2
12,1290,2
12,1320,2
12,1350,2
12,1380,3
12,1410,3
12,1440,3
12,1470,3
11,1500,3
11,1530,3
11,1560,3
11,1590,3
11,1620,3
10,1650,3
10,1680,3
10,1710,3
9,1740,3
9,1770,3
9,1800,3
9,1830,3
7,1860,3
7,1890,3
5,1920,3
1,1950,3
