"depths","times","stages"
1,0,1
6,60,1
8,120,1
10,180,1
12,240,1
14,300,1
14,360,1
15,420,1
15,480,1
14,540,1
14,600,1
15,660,1
16,720,1
16,780,2
16,840,2
16,900,2
16,960,2
16,1020,2
16,1080,2
16,1140,2
16,1200,2
16,1260,2
16,1320,2
16,1380,2
16,1440,2
16,1500,2
15,1560,2
15,1620,3
14,1680,3
14,1740,3
14,1800,3
14,1860,3
14,1920,3
14,1980,3
13,2040,3
14,2100,3
14,2160,3
14,2220,3
14,2280,3
14,2340,3
14,2400,3
14,2460,3
13,2520,3
13,2580,3
12,2640,3
11,2700,3
11,2760,3
11,2820,3
11,2880,3
11,2940,3
10,3000,3
9,3060,3
9,3120,3
9,3180,3
9,3240,3
9,3300,3
9,3360,3
9,3420,3
9,3480,3
9,3540,3
10,3600,3
9,3660,3
9,3720,3
6,3780,3
6,3840,3
5,3900,3
4,3960,3
1,4020,3
