"depths","times","stages"
1,0,1
5,60,1
7,120,1
10,180,1
10,240,1
14,300,1
14,360,1
14,420,2
14,480,2
15,540,2
15,600,2
15,660,2
15,720,2
15,780,2
15,840,2
15,900,2
16,960,2
16,1020,2
16,1080,2
16,1140,3
16,1200,3
16,1260,3
16,1320,3
16,1380,3
16,1440,3
15,1500,3
15,1560,3
15,1620,3
15,1680,3
15,1740,3
14,1800,3
13,1860,3
13,1920,3
14,1980,3
14,2040,3
14,2100,3
14,2160,3
14,2220,3
14,2280,3
14,2340,3
14,2400,3
14,2460,3
14,2520,3
14,2580,3
14,2640,3
13,2700,3
13,2760,3
13,2820,3
13,2880,3
13,2940,3
13,3000,3
13,3060,3
13,3120,3
13,3180,3
13,3240,3
13,3300,3
13,3360,3
13,3420,3
13,3480,3
13,3540,3
13,3600,3
13,3660,3
13,3720,3
13,3780,3
12,3840,3
12,3900,3
11,3960,3
11,4020,3
10,4080,3
10,4140,3
10,4200,3
10,4260,3
10,4320,3
10,4380,3
10,4440,3
10,4500,3
9,4560,3
9,4620,3
9,4680,3
8,4740,3
8,4800,3
8,4860,3
7,4920,3
4,4980,3
1,5040,3
