"depths","times","stages"
1,0,1
4,60,1
5,120,1
8,180,1
9,240,1
11,300,1
12,360,1
13,420,1
14,480,1
14,540,1
14,600,2
14,660,2
14,720,2
14,780,2
14,840,2
14,900,2
13,960,2
13,1020,2
13,1080,2
13,1140,2
13,1200,2
13,1260,2
13,1320,2
13,1380,2
13,1440,2
13,1500,2
13,1560,2
13,1620,2
13,1680,2
13,1740,2
13,1800,3
13,1860,3
13,1920,3
13,1980,3
13,2040,3
13,2100,3
13,2160,3
13,2220,3
13,2280,3
11,2340,3
11,2400,3
11,2460,3
11,2520,3
10,2580,3
10,2640,3
10,2700,3
9,2760,3
9,2820,3
9,2880,3
9,2940,3
8,3000,3
8,3060,3
7,3120,3
7,3180,3
7,3240,3
7,3300,3
6,3360,3
5,3420,3
5,3480,3
5,3540,3
5,3600,3
3,3660,3
2,3720,3
1,3780,3
