"depths","times","stages"
1,0,1
5,60,1
5,120,1
5,180,1
7,240,1
8,300,1
8,360,1
8,420,1
9,480,1
10,540,1
10,600,1
10,660,1
13,720,1
14,780,1
14,840,1
14,900,2
14,960,2
14,1020,2
14,1080,2
14,1140,2
14,1200,2
14,1260,2
14,1320,2
14,1380,2
15,1440,2
15,1500,2
15,1560,2
15,1620,2
15,1680,2
15,1740,2
15,1800,2
15,1860,2
15,1920,3
15,1980,3
15,2040,3
15,2100,3
15,2160,3
15,2220,3
15,2280,3
14,2340,3
14,2400,3
15,2460,3
15,2520,3
15,2580,3
14,2640,3
14,2700,3
14,2760,3
14,2820,3
14,2880,3
14,2940,3
14,3000,3
14,3060,3
14,3120,3
15,3180,3
15,3240,3
15,3300,3
15,3360,3
15,3420,3
15,3480,3
15,3540,3
14,3600,3
14,3660,3
14,3720,3
14,3780,3
14,3840,3
14,3900,3
14,3960,3
14,4020,3
14,4080,3
14,4140,3
14,4200,3
14,4260,3
14,4320,3
14,4380,3
14,4440,3
15,4500,3
13,4560,3
12,4620,3
12,4680,3
12,4740,3
12,4800,3
10,4860,3
10,4920,3
9,4980,3
9,5040,3
8,5100,3
8,5160,3
6,5220,3
5,5280,3
5,5340,3
4,5400,3
3,5460,3
2,5520,3
1,5580,3
