"depths","times","stages"
1,0,1
2,60,1
8,120,1
9,180,1
9,240,1
9,300,1
9,360,1
9,420,1
9,480,1
13,540,1
14,600,1
14,660,2
14,720,2
14,780,2
14,840,2
14,900,2
14,960,2
14,1020,2
15,1080,2
15,1140,2
15,1200,2
15,1260,2
15,1320,2
16,1380,3
16,1440,3
16,1500,3
16,1560,3
16,1620,3
16,1680,3
16,1740,3
16,1800,3
16,1860,3
16,1920,3
16,1980,3
16,2040,3
15,2100,3
15,2160,3
15,2220,3
15,2280,3
15,2340,3
16,2400,3
16,2460,3
16,2520,3
15,2580,3
15,2640,3
14,2700,3
14,2760,3
14,2820,3
13,2880,3
12,2940,3
12,3000,3
12,3060,3
12,3120,3
10,3180,3
10,3240,3
9,3300,3
10,3360,3
10,3420,3
9,3480,3
7,3540,3
7,3600,3
7,3660,3
7,3720,3
6,3780,3
1,3840,3
