"depths","times","stages"
1,0,1
3,60,1
3,120,1
6,180,1
7,240,1
9,300,1
11,360,1
12,420,1
13,480,1
13,540,1
14,600,1
14,660,2
14,720,2
14,780,2
14,840,2
14,900,2
14,960,2
14,1020,2
14,1080,2
14,1140,2
14,1200,2
14,1260,2
14,1320,2
14,1380,2
14,1440,2
14,1500,2
14,1560,2
14,1620,3
14,1680,3
14,1740,3
14,1800,3
13,1860,3
13,1920,3
13,1980,3
13,2040,3
12,2100,3
12,2160,3
12,2220,3
12,2280,3
12,2340,3
12,2400,3
12,2460,3
12,2520,3
12,2580,3
12,2640,3
12,2700,3
12,2760,3
12,2820,3
12,2880,3
12,2940,3
11,3000,3
10,3060,3
9,3120,3
9,3180,3
9,3240,3
9,3300,3
9,3360,3
9,3420,3
9,3480,3
7,3540,3
6,3600,3
2,3660,3
1,3720,3
