"depths","times","stages"
1,0,1
2,60,1
3,120,1
4,180,1
9,240,1
9,300,1
11,360,1
12,420,1
13,480,1
14,540,1
15,600,1
15,660,2
15,720,2
15,780,2
15,840,2
15,900,2
15,960,2
15,1020,2
15,1080,2
14,1140,2
14,1200,2
15,1260,2
15,1320,2
15,1380,2
15,1440,2
15,1500,2
15,1560,2
15,1620,3
14,1680,3
14,1740,3
14,1800,3
14,1860,3
13,1920,3
12,1980,3
11,2040,3
11,2100,3
11,2160,3
11,2220,3
10,2280,3
10,2340,3
10,2400,3
10,2460,3
10,2520,3
10,2580,3
8,2640,3
7,2700,3
8,2760,3
7,2820,3
6,2880,3
5,2940,3
4,3000,3
1,3060,3
