"depths","times","stages"
1,0,1
4,60,1
5,120,1
8,180,1
9,240,1
9,300,1
9,360,1
9,420,1
10,480,1
13,540,1
13,600,1
13,660,2
13,720,2
13,780,2
13,840,2
13,900,2
13,960,2
12,1020,2
13,1080,2
13,1140,2
13,1200,2
13,1260,2
13,1320,2
13,1380,2
14,1440,2
14,1500,2
14,1560,2
14,1620,3
13,1680,3
13,1740,3
13,1800,3
13,1860,3
13,1920,3
13,1980,3
13,2040,3
13,2100,3
13,2160,3
13,2220,3
13,2280,3
14,2340,3
14,2400,3
13,2460,3
12,2520,3
12,2580,3
12,2640,3
11,2700,3
11,2760,3
11,2820,3
11,2880,3
11,2940,3
11,3000,3
10,3060,3
9,3120,3
9,3180,3
9,3240,3
8,3300,3
7,3360,3
7,3420,3
7,3480,3
6,3540,3
5,3600,3
5,3660,3
5,3720,3
1,3780,3
