"depths","times","stages"
1,0,1
5,60,1
4,120,1
8,180,1
8,240,1
9,300,1
9,360,1
10,420,1
10,480,1
11,540,1
11,600,1
12,660,2
12,720,2
12,780,2
12,840,2
12,900,2
12,960,2
12,1020,2
12,1080,2
12,1140,2
12,1200,2
12,1260,2
12,1320,2
12,1380,2
12,1440,2
12,1500,2
12,1560,2
12,1620,2
12,1680,2
12,1740,2
12,1800,2
12,1860,3
12,1920,3
12,1980,3
12,2040,3
12,2100,3
12,2160,3
12,2220,3
12,2280,3
12,2340,3
11,2400,3
11,2460,3
11,2520,3
11,2580,3
11,2640,3
11,2700,3
11,2760,3
11,2820,3
11,2880,3
11,2940,3
11,3000,3
11,3060,3
11,3120,3
11,3180,3
11,3240,3
10,3300,3
10,3360,3
9,3420,3
6,3480,3
5,3540,3
5,3600,3
4,3660,3
3,3720,3
2,3780,3
1,3840,3
