"depths","times","stages"
1,0,1
5,60,1
8,120,1
9,180,1
10,240,1
11,300,1
12,360,1
12,420,1
12,480,1
13,540,1
13,600,1
14,660,2
14,720,2
15,780,2
15,840,2
15,900,2
15,960,2
15,1020,2
15,1080,2
15,1140,2
15,1200,2
16,1260,2
16,1320,2
16,1380,2
16,1440,2
16,1500,2
16,1560,2
16,1620,3
15,1680,3
14,1740,3
15,1800,3
15,1860,3
15,1920,3
14,1980,3
14,2040,3
14,2100,3
14,2160,3
14,2220,3
14,2280,3
14,2340,3
14,2400,3
14,2460,3
14,2520,3
14,2580,3
14,2640,3
14,2700,3
14,2760,3
14,2820,3
14,2880,3
13,2940,3
13,3000,3
13,3060,3
13,3120,3
13,3180,3
13,3240,3
13,3300,3
10,3360,3
9,3420,3
9,3480,3
9,3540,3
9,3600,3
9,3660,3
9,3720,3
9,3780,3
9,3840,3
9,3900,3
9,3960,3
8,4020,3
7,4080,3
7,4140,3
7,4200,3
7,4260,3
5,4320,3
4,4380,3
1,4440,3
