"depths","times","stages"
1,0,1
4,60,1
7,120,1
7,180,1
7,240,1
7,300,1
10,360,1
10,420,1
12,480,1
14,540,1
14,600,2
14,660,2
14,720,2
14,780,2
14,840,2
14,900,2
14,960,2
14,1020,2
14,1080,2
14,1140,2
14,1200,2
14,1260,2
14,1320,3
14,1380,3
13,1440,3
13,1500,3
13,1560,3
13,1620,3
13,1680,3
13,1740,3
13,1800,3
13,1860,3
13,1920,3
13,1980,3
13,2040,3
13,2100,3
12,2160,3
12,2220,3
12,2280,3
12,2340,3
12,2400,3
12,2460,3
12,2520,3
11,2580,3
11,2640,3
11,2700,3
10,2760,3
9,2820,3
7,2880,3
7,2940,3
7,3000,3
7,3060,3
6,3120,3
6,3180,3
5,3240,3
3,3300,3
2,3360,3
2,3420,3
1,3480,3
