"depths","times","stages"
1,0,1
2,30,1
4,60,1
7,90,1
7,120,1
9,150,1
10,180,1
11,210,1
11,240,1
11,270,1
11,300,1
11,330,1
11,360,1
11,390,1
11,420,1
12,450,1
12,480,1
12,510,2
12,540,2
12,570,2
12,600,2
12,630,2
12,660,2
12,690,2
12,720,2
12,750,2
12,780,2
12,810,2
12,840,2
12,870,2
12,900,2
12,930,2
11,960,2
11,990,2
11,1020,2
10,1050,2
10,1080,2
10,1110,2
10,1140,2
10,1170,2
11,1200,2
11,1230,2
12,1260,2
12,1290,2
12,1320,2
12,1350,2
12,1380,2
12,1410,2
12,1440,2
12,1470,2
12,1500,2
12,1530,2
12,1560,2
12,1590,3
12,1620,3
13,1650,3
13,1680,3
13,1710,3
13,1740,3
13,1770,3
13,1800,3
13,1830,3
13,1860,3
13,1890,3
13,1920,3
13,1950,3
13,1980,3
13,2010,3
12,2040,3
11,2070,3
11,2100,3
11,2130,3
11,2160,3
11,2190,3
10,2220,3
10,2250,3
10,2280,3
10,2310,3
10,2340,3
10,2370,3
10,2400,3
10,2430,3
10,2460,3
8,2490,3
8,2520,3
8,2550,3
7,2580,3
7,2610,3
7,2640,3
6,2670,3
5,2700,3
1,2730,3
