"depths","times","stages"
1,0,1
2,30,1
2,60,1
3,90,1
4,120,1
5,150,1
6,180,1
7,210,1
8,240,1
8,270,1
10,300,1
10,330,1
10,360,1
11,390,1
11,420,1
11,450,1
11,480,1
11,510,1
11,540,1
11,570,1
11,600,1
11,630,1
11,660,1
11,690,1
11,720,1
11,750,1
13,780,1
15,810,1
15,840,1
16,870,1
16,900,1
16,930,1
16,960,1
16,990,2
16,1020,2
16,1050,2
16,1080,2
15,1110,2
15,1140,2
15,1170,2
15,1200,2
15,1230,2
15,1260,2
16,1290,2
16,1320,2
16,1350,2
16,1380,2
16,1410,2
16,1440,2
16,1470,2
16,1500,2
16,1530,2
16,1560,2
16,1590,2
16,1620,2
16,1650,2
16,1680,2
16,1710,2
16,1740,2
16,1770,2
16,1800,2
16,1830,2
15,1860,2
15,1890,3
14,1920,3
14,1950,3
14,1980,3
14,2010,3
14,2040,3
14,2070,3
14,2100,3
13,2130,3
13,2160,3
13,2190,3
13,2220,3
13,2250,3
13,2280,3
13,2310,3
13,2340,3
13,2370,3
13,2400,3
13,2430,3
13,2460,3
13,2490,3
13,2520,3
13,2550,3
13,2580,3
13,2610,3
13,2640,3
13,2670,3
13,2700,3
13,2730,3
13,2760,3
13,2790,3
13,2820,3
13,2850,3
13,2880,3
13,2910,3
13,2940,3
13,2970,3
12,3000,3
12,3030,3
12,3060,3
11,3090,3
11,3120,3
11,3150,3
11,3180,3
11,3210,3
11,3240,3
11,3270,3
11,3300,3
11,3330,3
12,3360,3
12,3390,3
12,3420,3
12,3450,3
12,3480,3
10,3510,3
10,3540,3
10,3570,3
10,3600,3
10,3630,3
9,3660,3
7,3690,3
6,3720,3
6,3750,3
6,3780,3
6,3810,3
6,3840,3
6,3870,3
5,3900,3
4,3930,3
4,3960,3
2,3990,3
1,4020,3
